Status,Score,Match_type,Match_addr,City,Region,Country,LangCode,Addr_type,Distance,lon,lat,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ARC_City,ARC_State,ORGANIZATI,CITY_1,STATE,COUNTRY_1,AWARDS,FUNDING
M,100,A,"San Jose, California",San Jose,California,USA,ENG,Locality,0,-121.885571,37.338582,-121.885571,37.338582,-121.935571,-121.835571,37.28858,37.38858,SAN JOSE,CA,SAN JOSE STATE UNIVERSITY,SAN JOSE,CA,UNITED STATES,8,1346989
M,100,A,"Milpitas, California",Milpitas,California,USA,ENG,Locality,0,-121.897259,37.4328,-121.897259,37.4328,-121.947261,-121.847261,37.3828,37.4828,MILPITAS,CA,"PROTAGONIST THERAPEUTICS, INC.",MILPITAS,CA,UNITED STATES,1,218828
T,100,A,"Sherman Oaks, California",Sherman Oaks,California,USA,ENG,Locality,0,-121.926409,37.306573,-121.926409,37.306573,-121.976411,-121.876411,37.25657,37.35657,SHERMAN OAKS,CA,"LIBREDE, INC.",SHERMAN OAKS,CA,UNITED STATES,2,446294
T,100,A,"Santa Clara, California",Santa Clara,California,USA,ENG,Locality,0,-121.954988,37.355741,-121.954988,37.355741,-122.004991,-121.904991,37.30574,37.40574,SANTA CLARA,CA,"CYTOBANK, INC.",SANTA CLARA,CA,UNITED STATES,1,150245
T,100,A,"Santa Clara, California",Santa Clara,California,USA,ENG,Locality,0,-121.954988,37.355741,-121.954988,37.355741,-122.004991,-121.904991,37.30574,37.40574,SANTA CLARA,CA,INTELLIGENT FIBER OPTIC SYSTEMS CORP,SANTA CLARA,CA,UNITED STATES,1,739148
T,100,A,"Santa Clara, California",Santa Clara,California,USA,ENG,Locality,0,-121.954988,37.355741,-121.954988,37.355741,-122.004991,-121.904991,37.30574,37.40574,SANTA CLARA,CA,INVENIO IMAGING INC.,SANTA CLARA,CA,UNITED STATES,1,1218888
T,100,A,"Santa Clara, California",Santa Clara,California,USA,ENG,Locality,0,-121.954988,37.355741,-121.954988,37.355741,-122.004991,-121.904991,37.30574,37.40574,SANTA CLARA,CA,SANTA CLARA UNIVERSITY,SANTA CLARA,CA,UNITED STATES,2,533050
T,100,A,"Santa Clara, California",Santa Clara,California,USA,ENG,Locality,0,-121.954988,37.355741,-121.954988,37.355741,-122.004991,-121.904991,37.30574,37.40574,SANTA CLARA,CA,SHAPE MEMORY MEDICAL INC.,SANTA CLARA,CA,UNITED STATES,1,1162700
T,100,A,"San Ramon, California",San Ramon,California,USA,ENG,Locality,0,-121.96869,37.778971,-121.96869,37.778971,-122.018691,-121.918691,37.72897,37.82897,SAN RAMON,CA,"ELYSIUM THERAPEUTICS, INC.",SAN RAMON,CA,UNITED STATES,1,355366
T,100,A,"Alviso, California",Alviso,California,USA,ENG,Locality,0,-121.976091,37.425614,-121.976091,37.425614,-122.026091,-121.926091,37.37561,37.47561,ALVISO,CA,"PURIGEN BIOSYSTEMS, INC.",ALVISO,CA,UNITED STATES,1,149960
T,100,A,"Los Gatos, California",Los Gatos,California,USA,ENG,Locality,0,-121.979271,37.221314,-121.979271,37.221314,-122.029271,-121.929271,37.17131,37.27131,LOS GATOS,CA,"SCIENTIFIC PARTNERS, LLC",LOS GATOS,CA,UNITED STATES,1,224980
T,100,A,"Fremont, California",Fremont,California,USA,ENG,Locality,0,-121.982169,37.550912,-121.982169,37.550912,-122.032171,-121.932171,37.50091,37.60091,FREMONT,CA,"BIOLYTIC LAB PERFORMANCE, INC.",FREMONT,CA,UNITED STATES,1,213601
T,100,A,"Fremont, California",Fremont,California,USA,ENG,Locality,0,-121.982169,37.550912,-121.982169,37.550912,-122.032171,-121.932171,37.50091,37.60091,FREMONT,CA,CANCER PREVENTION INSTIT OF CALIFORNIA,FREMONT,CA,UNITED STATES,10,9045747
T,100,A,"Fremont, California",Fremont,California,USA,ENG,Locality,0,-121.982169,37.550912,-121.982169,37.550912,-122.032171,-121.932171,37.50091,37.60091,FREMONT,CA,"GENENDEAVOR, LLC",FREMONT,CA,UNITED STATES,3,899998
T,100,A,"Fremont, California",Fremont,California,USA,ENG,Locality,0,-121.982169,37.550912,-121.982169,37.550912,-122.032171,-121.932171,37.50091,37.60091,FREMONT,CA,"MYNOSYS CELLULAR DEVICES, INC.",FREMONT,CA,UNITED STATES,2,878959
M,100,A,"Vacaville, California",Vacaville,California,USA,ENG,Locality,0,-121.993259,38.351532,-121.993259,38.351532,-122.043261,-121.943261,38.30153,38.40153,VACAVILLE,CA,"NOVICI BIOTECH, LLC",VACAVILLE,CA,UNITED STATES,1,749790
M,100,A,"Vacaville, California",Vacaville,California,USA,ENG,Locality,0,-121.993259,38.351532,-121.993259,38.351532,-122.043261,-121.943261,38.30153,38.40153,VACAVILLE,CA,"ORYN THERAPEUTICS, LLC",VACAVILLE,CA,UNITED STATES,1,352749
M,100,A,"Newark, California",Newark,California,USA,ENG,Locality,0,-122.030037,37.53666,-122.030037,37.53666,-122.080041,-121.980041,37.48666,37.58666,NEWARK,CA,"DEVICEFARM, INC.",NEWARK,CA,UNITED STATES,1,661639
M,100,A,"Newark, California",Newark,California,USA,ENG,Locality,0,-122.030037,37.53666,-122.030037,37.53666,-122.080041,-121.980041,37.48666,37.58666,NEWARK,CA,"KWJ ENGINEERING, INC.",NEWARK,CA,UNITED STATES,1,503571
M,100,A,"Newark, California",Newark,California,USA,ENG,Locality,0,-122.030037,37.53666,-122.030037,37.53666,-122.080041,-121.980041,37.48666,37.58666,NEWARK,CA,"MAGNETIC INSIGHT, INC.",NEWARK,CA,UNITED STATES,1,348285
M,100,A,"Santa Cruz, California",Santa Cruz,California,USA,ENG,Locality,0,-122.030949,36.974024,-122.030949,36.974024,-122.080951,-121.980951,36.92402,37.02402,SANTA CRUZ,CA,"DOVETAIL GENOMICS, LLC",SANTA CRUZ,CA,UNITED STATES,3,1135378
M,100,A,"Santa Cruz, California",Santa Cruz,California,USA,ENG,Locality,0,-122.030949,36.974024,-122.030949,36.974024,-122.080951,-121.980951,36.92402,37.02402,SANTA CRUZ,CA,SOCIETY FOR THE ADV CHICANOS/NATIVE AMER,SANTA CRUZ,CA,UNITED STATES,1,1646460
M,100,A,"Santa Cruz, California",Santa Cruz,California,USA,ENG,Locality,0,-122.030949,36.974024,-122.030949,36.974024,-122.080951,-121.980951,36.92402,37.02402,SANTA CRUZ,CA,"SOMAGENICS, INC.",SANTA CRUZ,CA,UNITED STATES,3,1628039
M,100,A,"Santa Cruz, California",Santa Cruz,California,USA,ENG,Locality,0,-122.030949,36.974024,-122.030949,36.974024,-122.080951,-121.980951,36.92402,37.02402,SANTA CRUZ,CA,"TRANSDERM, INC.",SANTA CRUZ,CA,UNITED STATES,1,224655
M,100,A,"Santa Cruz, California",Santa Cruz,California,USA,ENG,Locality,0,-122.030949,36.974024,-122.030949,36.974024,-122.080951,-121.980951,36.92402,37.02402,SANTA CRUZ,CA,"TWO PORE GUYS, INC.",SANTA CRUZ,CA,UNITED STATES,3,481500
M,100,A,"Santa Cruz, California",Santa Cruz,California,USA,ENG,Locality,0,-122.030949,36.974024,-122.030949,36.974024,-122.080951,-121.980951,36.92402,37.02402,SANTA CRUZ,CA,UNIVERSITY OF CALIFORNIA SANTA CRUZ,SANTA CRUZ,CA,UNITED STATES,76,31668718
M,100,A,"Sammamish, Washington",Sammamish,Washington,USA,ENG,Locality,0,-122.035459,47.613536,-122.035459,47.613536,-122.085461,-121.985461,47.56354,47.66354,SAMMAMISH,WA,"ILLIONIX, LLC",SAMMAMISH,WA,UNITED STATES,1,225000
M,100,A,"Sunnyvale, California",Sunnyvale,California,USA,ENG,Locality,0,-122.038001,37.371712,-122.038001,37.371712,-122.088001,-121.988001,37.32171,37.42171,SUNNYVALE,CA,"ALLOSTEROS THERAPEUTICS, INC.",SUNNYVALE,CA,UNITED STATES,1,249025
M,100,A,"Sunnyvale, California",Sunnyvale,California,USA,ENG,Locality,0,-122.038001,37.371712,-122.038001,37.371712,-122.088001,-121.988001,37.32171,37.42171,SUNNYVALE,CA,"ALTRAVAX, INC.",SUNNYVALE,CA,UNITED STATES,1,300000
M,100,A,"Sunnyvale, California",Sunnyvale,California,USA,ENG,Locality,0,-122.038001,37.371712,-122.038001,37.371712,-122.088001,-121.988001,37.32171,37.42171,SUNNYVALE,CA,"APPLIED STEMCELL, INC.",SUNNYVALE,CA,UNITED STATES,1,224518
M,100,A,"Sunnyvale, California",Sunnyvale,California,USA,ENG,Locality,0,-122.038001,37.371712,-122.038001,37.371712,-122.088001,-121.988001,37.32171,37.42171,SUNNYVALE,CA,"DIAGNOSTICS FOR THE REAL WORLD, LTD",SUNNYVALE,CA,UNITED STATES,1,951508
M,100,A,"Sunnyvale, California",Sunnyvale,California,USA,ENG,Locality,0,-122.038001,37.371712,-122.038001,37.371712,-122.088001,-121.988001,37.32171,37.42171,SUNNYVALE,CA,"INSILIXA, INC.",SUNNYVALE,CA,UNITED STATES,1,679297
M,100,A,"Sunnyvale, California",Sunnyvale,California,USA,ENG,Locality,0,-122.038001,37.371712,-122.038001,37.371712,-122.088001,-121.988001,37.32171,37.42171,SUNNYVALE,CA,"JINGA-HI, INC.",SUNNYVALE,CA,UNITED STATES,1,220206
M,100,A,"Sunnyvale, California",Sunnyvale,California,USA,ENG,Locality,0,-122.038001,37.371712,-122.038001,37.371712,-122.088001,-121.988001,37.32171,37.42171,SUNNYVALE,CA,"KERAMED, INC.",SUNNYVALE,CA,UNITED STATES,1,34350
M,100,A,"Sunnyvale, California",Sunnyvale,California,USA,ENG,Locality,0,-122.038001,37.371712,-122.038001,37.371712,-122.088001,-121.988001,37.32171,37.42171,SUNNYVALE,CA,"LAP IQ, INC.",SUNNYVALE,CA,UNITED STATES,1,245324
M,100,A,"Sunnyvale, California",Sunnyvale,California,USA,ENG,Locality,0,-122.038001,37.371712,-122.038001,37.371712,-122.088001,-121.988001,37.32171,37.42171,SUNNYVALE,CA,"PANORAMA RESEARCH, INC.",SUNNYVALE,CA,UNITED STATES,5,1355408
M,100,A,"Sunnyvale, California",Sunnyvale,California,USA,ENG,Locality,0,-122.038001,37.371712,-122.038001,37.371712,-122.088001,-121.988001,37.32171,37.42171,SUNNYVALE,CA,"THERATROPHIX, LLC",SUNNYVALE,CA,UNITED STATES,1,690900
M,100,A,"Sunnyvale, California",Sunnyvale,California,USA,ENG,Locality,0,-122.038001,37.371712,-122.038001,37.371712,-122.088001,-121.988001,37.32171,37.42171,SUNNYVALE,CA,"TRANSTARGET, INC.",SUNNYVALE,CA,UNITED STATES,1,224909
M,100,A,"Pleasant Hill, California",Pleasant Hill,California,USA,ENG,Locality,0,-122.062707,37.947993,-122.062707,37.947993,-122.112711,-122.012711,37.89799,37.99799,PLEASANT HILL,CA,"ZITEO, INC.",PLEASANT HILL,CA,UNITED STATES,1,224922
T,100,A,"Mountain View, California",Mountain View,California,USA,ENG,Locality,0,-122.081599,37.38967,-122.081599,37.38967,-122.131601,-122.031601,37.33967,37.43967,MOUNTAIN VIEW,CA,"23ANDME, INC.",MOUNTAIN VIEW,CA,UNITED STATES,2,2018917
T,100,A,"Mountain View, California",Mountain View,California,USA,ENG,Locality,0,-122.081599,37.38967,-122.081599,37.38967,-122.131601,-122.031601,37.33967,37.43967,MOUNTAIN VIEW,CA,"ASTRAEA THERAPEUTICS, LLC",MOUNTAIN VIEW,CA,UNITED STATES,2,765015
T,100,A,"Mountain View, California",Mountain View,California,USA,ENG,Locality,0,-122.081599,37.38967,-122.081599,37.38967,-122.131601,-122.031601,37.33967,37.43967,MOUNTAIN VIEW,CA,"CCS ASSOCIATES, INC.",MOUNTAIN VIEW,CA,UNITED STATES,4,4335909
T,100,A,"Mountain View, California",Mountain View,California,USA,ENG,Locality,0,-122.081599,37.38967,-122.081599,37.38967,-122.131601,-122.031601,37.33967,37.43967,MOUNTAIN VIEW,CA,"GEN-9, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,456419
T,100,A,"Mountain View, California",Mountain View,California,USA,ENG,Locality,0,-122.081599,37.38967,-122.081599,37.38967,-122.131601,-122.031601,37.33967,37.43967,MOUNTAIN VIEW,CA,"LXS, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,150382
T,100,A,"Mountain View, California",Mountain View,California,USA,ENG,Locality,0,-122.081599,37.38967,-122.081599,37.38967,-122.131601,-122.031601,37.33967,37.43967,MOUNTAIN VIEW,CA,"NVIGEN, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,275261
T,100,A,"Mountain View, California",Mountain View,California,USA,ENG,Locality,0,-122.081599,37.38967,-122.081599,37.38967,-122.131601,-122.031601,37.33967,37.43967,MOUNTAIN VIEW,CA,"OSEL, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,225000
T,100,A,"Mountain View, California",Mountain View,California,USA,ENG,Locality,0,-122.081599,37.38967,-122.081599,37.38967,-122.131601,-122.031601,37.33967,37.43967,MOUNTAIN VIEW,CA,SOCIOMETRICS CORPORATION,MOUNTAIN VIEW,CA,UNITED STATES,3,1188307
T,100,A,"Hayward, California",Hayward,California,USA,ENG,Locality,0,-122.08552,37.671342,-122.08552,37.671342,-122.135521,-122.035521,37.62134,37.72134,HAYWARD,CA,"CHRONO THERAPEUTICS, INC.",HAYWARD,CA,UNITED STATES,1,1000000
T,100,A,"Hayward, California",Hayward,California,USA,ENG,Locality,0,-122.08552,37.671342,-122.08552,37.671342,-122.135521,-122.035521,37.62134,37.72134,HAYWARD,CA,"DIACARTA, LLC",HAYWARD,CA,UNITED STATES,1,299698
T,100,A,"Hayward, California",Hayward,California,USA,ENG,Locality,0,-122.08552,37.671342,-122.08552,37.671342,-122.135521,-122.035521,37.62134,37.72134,HAYWARD,CA,"MICROVI BIOTECH, INC.",HAYWARD,CA,UNITED STATES,1,225000
T,100,A,"Hayward, California",Hayward,California,USA,ENG,Locality,0,-122.08552,37.671342,-122.08552,37.671342,-122.135521,-122.035521,37.62134,37.72134,HAYWARD,CA,"PLANET BIOTECHNOLOGY, INC.",HAYWARD,CA,UNITED STATES,1,773409
T,100,A,"Hayward, California",Hayward,California,USA,ENG,Locality,0,-122.08552,37.671342,-122.08552,37.671342,-122.135521,-122.035521,37.62134,37.72134,HAYWARD,CA,"REFLEXION MEDICAL, INC.",HAYWARD,CA,UNITED STATES,1,66210
T,100,A,"Hayward, California",Hayward,California,USA,ENG,Locality,0,-122.08552,37.671342,-122.08552,37.671342,-122.135521,-122.035521,37.62134,37.72134,HAYWARD,CA,"SEVIDENT, INC.",HAYWARD,CA,UNITED STATES,1,299338
T,100,A,"Northridge, California",Northridge,California,USA,ENG,Locality,0,-122.113099,37.903381,-122.113099,37.903381,-122.163101,-122.063101,37.85338,37.95338,NORTHRIDGE,CA,CALIFORNIA STATE UNIVERSITY NORTHRIDGE,NORTHRIDGE,CA,UNITED STATES,14,7070358
T,100,A,"Northridge, California",Northridge,California,USA,ENG,Locality,0,-122.113099,37.903381,-122.113099,37.903381,-122.163101,-122.063101,37.85338,37.95338,NORTHRIDGE,CA,"DXRAY, INC.",NORTHRIDGE,CA,UNITED STATES,1,816615
T,100,A,"Los Altos, California",Los Altos,California,USA,ENG,Locality,0,-122.114229,37.383083,-122.114229,37.383083,-122.164231,-122.064231,37.33308,37.43308,LOS ALTOS,CA,"CAERUS MOLECULAR DIAGNOSTICS, INC.",LOS ALTOS,CA,UNITED STATES,1,255049
T,100,A,"Los Altos, California",Los Altos,California,USA,ENG,Locality,0,-122.114229,37.383083,-122.114229,37.383083,-122.164231,-122.064231,37.33308,37.43308,LOS ALTOS,CA,"SCIOGEN, LLC",LOS ALTOS,CA,UNITED STATES,1,737500
M,100,A,"Moraga, California",Moraga,California,USA,ENG,Locality,0,-122.127279,37.853471,-122.127279,37.853471,-122.177281,-122.077281,37.80347,37.90347,MORAGA,CA,"VALITOR, INC.",MORAGA,CA,UNITED STATES,2,570545
M,100,A,"Woodinville, Washington",Woodinville,Washington,USA,ENG,Locality,0,-122.155688,47.754479,-122.155688,47.754479,-122.205691,-122.105691,47.70448,47.80448,WOODINVILLE,WA,"CANCER TARGETED TECHNOLOGY, LLC",WOODINVILLE,WA,UNITED STATES,2,2923913
M,100,A,"Woodinville, Washington",Woodinville,Washington,USA,ENG,Locality,0,-122.155688,47.754479,-122.155688,47.754479,-122.205691,-122.105691,47.70448,47.80448,WOODINVILLE,WA,"NORTIS, INC.",WOODINVILLE,WA,UNITED STATES,3,1065895
M,100,A,"Woodinville, Washington",Woodinville,Washington,USA,ENG,Locality,0,-122.155688,47.754479,-122.155688,47.754479,-122.205691,-122.105691,47.70448,47.80448,WOODINVILLE,WA,"SPRINGSTAR, INC.",WOODINVILLE,WA,UNITED STATES,1,848707
M,100,A,"Palo Alto, California",Palo Alto,California,USA,ENG,Locality,0,-122.160788,37.444662,-122.160788,37.444662,-122.210791,-122.110791,37.39466,37.49466,PALO ALTO,CA,"ANNEXON, INC.",PALO ALTO,CA,UNITED STATES,1,1213915
M,100,A,"Palo Alto, California",Palo Alto,California,USA,ENG,Locality,0,-122.160788,37.444662,-122.160788,37.444662,-122.210791,-122.110791,37.39466,37.49466,PALO ALTO,CA,"AVAILS MEDICAL, INC.",PALO ALTO,CA,UNITED STATES,1,225000
M,100,A,"Palo Alto, California",Palo Alto,California,USA,ENG,Locality,0,-122.160788,37.444662,-122.160788,37.444662,-122.210791,-122.110791,37.39466,37.49466,PALO ALTO,CA,"BATANDCAT, INC.",PALO ALTO,CA,UNITED STATES,1,212648
M,100,A,"Palo Alto, California",Palo Alto,California,USA,ENG,Locality,0,-122.160788,37.444662,-122.160788,37.444662,-122.210791,-122.110791,37.39466,37.49466,PALO ALTO,CA,"CENTRILLION BIOSCIENCES, INC.",PALO ALTO,CA,UNITED STATES,1,302000
M,100,A,"Palo Alto, California",Palo Alto,California,USA,ENG,Locality,0,-122.160788,37.444662,-122.160788,37.444662,-122.210791,-122.110791,37.39466,37.49466,PALO ALTO,CA,"COMBINATI, INC.",PALO ALTO,CA,UNITED STATES,1,350000
M,100,A,"Palo Alto, California",Palo Alto,California,USA,ENG,Locality,0,-122.160788,37.444662,-122.160788,37.444662,-122.210791,-122.110791,37.39466,37.49466,PALO ALTO,CA,"CONFOMETRX, INC.",PALO ALTO,CA,UNITED STATES,1,467338
M,100,A,"Palo Alto, California",Palo Alto,California,USA,ENG,Locality,0,-122.160788,37.444662,-122.160788,37.444662,-122.210791,-122.110791,37.39466,37.49466,PALO ALTO,CA,"EIGER GROUP INTERNATIONAL, INC.",PALO ALTO,CA,UNITED STATES,1,267105
M,100,A,"Palo Alto, California",Palo Alto,California,USA,ENG,Locality,0,-122.160788,37.444662,-122.160788,37.444662,-122.210791,-122.110791,37.39466,37.49466,PALO ALTO,CA,"INSCOPIX, INC.",PALO ALTO,CA,UNITED STATES,1,726188
M,100,A,"Palo Alto, California",Palo Alto,California,USA,ENG,Locality,0,-122.160788,37.444662,-122.160788,37.444662,-122.210791,-122.110791,37.39466,37.49466,PALO ALTO,CA,PALO ALTO VETERANS INSTIT FOR RESEARCH,PALO ALTO,CA,UNITED STATES,32,12614239
M,100,A,"Palo Alto, California",Palo Alto,California,USA,ENG,Locality,0,-122.160788,37.444662,-122.160788,37.444662,-122.210791,-122.110791,37.39466,37.49466,PALO ALTO,CA,PALO ALTO RESEARCH CENTER,PALO ALTO,CA,UNITED STATES,1,487159
M,100,A,"Palo Alto, California",Palo Alto,California,USA,ENG,Locality,0,-122.160788,37.444662,-122.160788,37.444662,-122.210791,-122.110791,37.39466,37.49466,PALO ALTO,CA,PALO ALTO MEDICAL FOUNDATION RES INST,PALO ALTO,CA,UNITED STATES,2,1266156
M,100,A,"Palo Alto, California",Palo Alto,California,USA,ENG,Locality,0,-122.160788,37.444662,-122.160788,37.444662,-122.210791,-122.110791,37.39466,37.49466,PALO ALTO,CA,"RECOVERY RECORD RESEARCH, INC.",PALO ALTO,CA,UNITED STATES,1,581293
M,100,A,"Palo Alto, California",Palo Alto,California,USA,ENG,Locality,0,-122.160788,37.444662,-122.160788,37.444662,-122.210791,-122.110791,37.39466,37.49466,PALO ALTO,CA,"SYSTEM BIOSCIENCES, LLC (SBI)",PALO ALTO,CA,UNITED STATES,1,160354
T,100,A,"Stanford, California",Stanford,California,USA,ENG,SubAdmin,0,-122.168917,37.431371,-122.168917,37.431371,-122.218921,-122.118921,37.38137,37.48137,STANFORD,CA,STANFORD UNIVERSITY,STANFORD,CA,UNITED STATES,944,427012784
M,100,A,"Menlo Park, California",Menlo Park,California,USA,ENG,Locality,0,-122.178559,37.455323,-122.178559,37.455323,-122.228561,-122.128561,37.40532,37.50532,MENLO PARK,CA,"ARATOME, LLC",MENLO PARK,CA,UNITED STATES,1,225000
M,100,A,"Menlo Park, California",Menlo Park,California,USA,ENG,Locality,0,-122.178559,37.455323,-122.178559,37.455323,-122.228561,-122.128561,37.40532,37.50532,MENLO PARK,CA,"ENABLE BIOSCIENCES, INC.",MENLO PARK,CA,UNITED STATES,1,224423
M,100,A,"Menlo Park, California",Menlo Park,California,USA,ENG,Locality,0,-122.178559,37.455323,-122.178559,37.455323,-122.228561,-122.128561,37.40532,37.50532,MENLO PARK,CA,"IDENTIFYGENOMICS, LLC",MENLO PARK,CA,UNITED STATES,1,225000
M,100,A,"Menlo Park, California",Menlo Park,California,USA,ENG,Locality,0,-122.178559,37.455323,-122.178559,37.455323,-122.228561,-122.128561,37.40532,37.50532,MENLO PARK,CA,"PHOTOSWITCH BIOSCIENCES, INC.",MENLO PARK,CA,UNITED STATES,1,488070
M,100,A,"Menlo Park, California",Menlo Park,California,USA,ENG,Locality,0,-122.178559,37.455323,-122.178559,37.455323,-122.228561,-122.128561,37.40532,37.50532,MENLO PARK,CA,"PHARMATROPHIX, INC.",MENLO PARK,CA,UNITED STATES,1,1499874
M,100,A,"Menlo Park, California",Menlo Park,California,USA,ENG,Locality,0,-122.178559,37.455323,-122.178559,37.455323,-122.228561,-122.128561,37.40532,37.50532,MENLO PARK,CA,SRI INTERNATIONAL,MENLO PARK,CA,UNITED STATES,83,51705391
M,100,A,"Menlo Park, California",Menlo Park,California,USA,ENG,Locality,0,-122.178559,37.455323,-122.178559,37.455323,-122.228561,-122.128561,37.40532,37.50532,MENLO PARK,CA,"TRELLIS BIOSCIENCE, LLC",MENLO PARK,CA,UNITED STATES,3,3255680
M,100,A,"Bellevue, Washington",Bellevue,Washington,USA,ENG,Locality,0,-122.187849,47.610017,-122.187849,47.610017,-122.237851,-122.137851,47.56002,47.66002,BELLEVUE,WA,BEAT BIOTHERAPEUTICS CORPORATION,BELLEVUE,WA,UNITED STATES,1,1545537
M,100,A,"Bellevue, Washington",Bellevue,Washington,USA,ENG,Locality,0,-122.187849,47.610017,-122.187849,47.610017,-122.237851,-122.137851,47.56002,47.66002,BELLEVUE,WA,"DATA NUMERICA INSTITUTE, INC.",BELLEVUE,WA,UNITED STATES,1,656907
M,100,A,"Bellevue, Washington",Bellevue,Washington,USA,ENG,Locality,0,-122.187849,47.610017,-122.187849,47.610017,-122.237851,-122.137851,47.56002,47.66002,BELLEVUE,WA,"DRVISION TECHNOLOGIES, LLC",BELLEVUE,WA,UNITED STATES,1,218057
M,100,A,"Bellevue, Washington",Bellevue,Washington,USA,ENG,Locality,0,-122.187849,47.610017,-122.187849,47.610017,-122.237851,-122.137851,47.56002,47.66002,BELLEVUE,WA,"INNOVEGA, INC.",BELLEVUE,WA,UNITED STATES,1,186459
M,100,A,"Atherton, California",Atherton,California,USA,ENG,Locality,0,-122.197799,37.462482,-122.197799,37.462482,-122.247801,-122.147801,37.41248,37.51248,ATHERTON,CA,"APRICITY THERAPEUTICS, INC.",ATHERTON,CA,UNITED STATES,1,216990
M,100,A,"Bothell, Washington",Bothell,Washington,USA,ENG,Locality,0,-122.20562,47.76137,-122.20562,47.76137,-122.255621,-122.155621,47.71137,47.81137,BOTHELL,WA,"NOVUSON SURGICAL, INC.",BOTHELL,WA,UNITED STATES,2,2547907
M,100,A,"Everett, Washington",Everett,Washington,USA,ENG,Locality,0,-122.205928,47.976589,-122.205928,47.976589,-122.255931,-122.155931,47.92659,48.02659,EVERETT,WA,"CANCURE, LLC",EVERETT,WA,UNITED STATES,1,299994
M,100,A,"Mercer Island, Washington",Mercer Island,Washington,USA,ENG,Locality,0,-122.211278,47.578048,-122.211278,47.578048,-122.261281,-122.161281,47.52805,47.62805,MERCER ISLAND,WA,"ENTOX SCIENCES, LLC",MERCER ISLAND,WA,UNITED STATES,1,50000
M,100,A,"Mercer Island, Washington",Mercer Island,Washington,USA,ENG,Locality,0,-122.211278,47.578048,-122.211278,47.578048,-122.261281,-122.161281,47.52805,47.62805,MERCER ISLAND,WA,"SHEEHAN MEDICAL, LLC",MERCER ISLAND,WA,UNITED STATES,1,714015
